patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used
quito_0905,quito,905,0.015271,-78.438474,784729.29,10001289.57,785529.29,10002089.57,EPSG:32717,284,92,92,8,85,0.9239,2.693727,0.751699,2.74859,0.767009,0.645929,210
adelaide_0139,adelaide,139,-34.913165,138.493296,270592.29,6133318.26,271392.29,6134118.26,EPSG:32754,616,186,186,2,185,0.9946,2.860399,0.798209,2.599552,0.725419,0.549902,554
kyiv_0118,kyiv,118,50.550387,30.339747,311145.8,5602807.52,311945.8,5603607.52,EPSG:32636,454,127,127,1,127,1.0,2.871548,0.801321,2.501588,0.698081,0.543067,362
vienna_0520,vienna,520,48.281105,16.459606,607885.9,5348174.32,608685.9,5348974.32,EPSG:32633,252,89,89,3,85,0.9551,2.821855,0.787454,2.700364,0.753551,0.573131,206
chennai_0324,chennai,324,13.116373,80.225155,415611.76,1449733.9,416411.76,1450533.9,EPSG:32644,580,179,179,2,178,0.9944,2.883105,0.804546,2.82929,0.789528,0.535929,482
bangkok_0636,bangkok,636,13.776772,100.495102,661228.23,1523140.91,662028.23,1523940.91,EPSG:32647,396,160,160,10,149,0.9313,2.822096,0.787521,2.994851,0.835729,0.572988,322
bucharest_0264,bucharest,264,44.384918,26.123808,429807.74,4914599.54,430607.74,4915399.54,EPSG:32635,1140,394,394,6,385,0.9772,2.69675,0.752542,2.70199,0.754005,0.64429,986
adelaide_1364,adelaide,1364,-34.650112,138.684517,287392.29,6162918.26,288192.29,6163718.26,EPSG:32754,192,67,67,4,57,0.8507,2.800091,0.78138,2.384292,0.665349,0.585977,140
hanoi_4551,hanoi,4551,21.002611,105.944393,597751.27,2322326.51,598551.27,2323126.51,EPSG:32648,1138,354,354,4,300,0.8475,2.795878,0.780205,2.715615,0.757807,0.58844,856
bogota_0407,bogota,407,4.566601,-74.089487,600601.98,504421.2,601401.98,505221.2,EPSG:32618,622,189,189,7,179,0.9471,2.874795,0.802227,2.831904,0.790258,0.541067,504
thessaloniki_2730,thessaloniki,2730,40.693715,23.688741,726783.42,4507834.41,727583.42,4508634.41,EPSG:32634,160,50,50,1,50,1.0,2.867528,0.800199,2.959166,0.825771,0.545538,118
lasvegas_0791,lasvegas,791,36.058236,-115.120563,668873.93,3991642.16,669673.93,3992442.16,EPSG:32611,670,223,223,3,203,0.9103,2.834445,0.790967,2.971265,0.829147,0.565611,584
bogota_0478,bogota,478,4.624474,-74.07499,602201.98,510821.2,603001.98,511621.2,EPSG:32618,1826,508,508,3,506,0.9961,2.774242,0.774167,2.777227,0.775,0.600977,1628
phoenix_1441,phoenix,1441,33.294573,-111.994775,406980.48,3683985.52,407780.48,3684785.52,EPSG:32612,740,276,276,3,271,0.9819,2.698196,0.752946,2.722637,0.759766,0.643505,672
thessaloniki_1317,thessaloniki,1317,40.729186,23.008154,669183.42,4510234.41,669983.42,4511034.41,EPSG:32634,152,48,48,6,42,0.875,2.869563,0.800767,2.734687,0.763129,0.544288,100
istanbul_2064,istanbul,2064,41.010435,28.709817,643378.59,4540923.45,644178.59,4541723.45,EPSG:32635,538,155,155,2,153,0.9871,2.879578,0.803561,2.755395,0.768908,0.538113,426
budapest_0654,budapest,654,47.517692,19.177022,362353.39,5263906.49,363153.39,5264706.49,EPSG:32634,326,91,91,2,90,0.989,2.845146,0.793953,2.613381,0.729278,0.559168,250
tehran_0612,tehran,612,35.716296,51.421006,537679.81,3952164.0,538479.81,3952964.0,EPSG:32639,570,168,168,5,162,0.9643,2.886391,0.805463,2.603721,0.726582,0.533889,460
bucharest_0094,bucharest,94,44.47789,26.041943,423407.74,4924999.54,424207.74,4925799.54,EPSG:32635,414,132,132,2,131,0.9924,2.695578,0.752215,2.68683,0.749774,0.644926,346
buenosaires_0152,buenosaires,152,-34.67275,-58.458286,365996.27,6161879.36,366796.27,6162679.36,EPSG:32721,1204,388,388,4,378,0.9742,2.79268,0.779312,2.84921,0.795087,0.590306,1080
denver_0203,denver,203,39.771866,-104.974571,501777.82,4402037.36,502577.82,4402837.36,EPSG:32613,1304,442,442,9,425,0.9615,2.703224,0.754349,2.640725,0.736908,0.640767,1136
lasvegas_0162,lasvegas,162,36.125392,-115.270077,655273.93,3998842.16,656073.93,3999642.16,EPSG:32611,338,104,104,1,104,1.0,2.87381,0.801952,2.778119,0.775249,0.541674,294
warsaw_0233,warsaw,233,52.238605,20.976239,497977.48,5787177.34,498777.48,5787977.34,EPSG:32634,3560,1230,1230,11,1202,0.9772,2.737142,0.763814,2.768959,0.772693,0.622024,3280
quito_1116,quito,1116,-0.216101,-78.402546,788729.29,9975689.57,789529.29,9976489.57,EPSG:32717,396,141,141,4,136,0.9645,2.844343,0.793729,2.900122,0.809295,0.559653,316
adelaide_0213,adelaide,213,-34.805237,138.505313,271392.29,6145318.26,272192.29,6146118.26,EPSG:32754,344,99,99,1,99,1.0,2.908531,0.811641,2.810431,0.784266,0.520029,298
adelaide_0432,adelaide,432,-34.899646,138.537474,274592.29,6134918.26,275392.29,6135718.26,EPSG:32754,672,218,218,6,211,0.9679,2.86289,0.798905,2.700956,0.753716,0.548379,574
detroit_0397,detroit,397,42.332827,-83.099175,326656.5,4688464.74,327456.5,4689264.74,EPSG:32617,716,214,214,2,213,0.9953,2.814422,0.78538,2.658949,0.741994,0.57754,586
riga_0219,riga,219,56.921836,24.119766,324295.1,6311978.5,325095.1,6312778.5,EPSG:32635,286,86,86,5,82,0.9535,2.900672,0.809448,2.713477,0.75721,0.524972,228
brasilia_1922,brasilia,1922,-15.769773,-47.794187,200203.82,8254145.62,201003.82,8254945.62,EPSG:32723,144,40,40,2,39,0.975,2.704987,0.754841,2.619359,0.730946,0.639805,98
phoenix_1377,phoenix,1377,33.676808,-112.016414,405380.48,3726385.52,406180.48,3727185.52,EPSG:32612,284,93,93,6,86,0.9247,2.736339,0.76359,2.89227,0.807103,0.622473,232
bogota_0044,bogota,44,4.595652,-74.17599,591001.98,507621.2,591801.98,508421.2,EPSG:32618,842,266,266,2,265,0.9962,2.839268,0.792313,2.840537,0.792667,0.562713,716
cairo_1333,cairo,1333,30.048615,31.607379,365343.78,3324589.41,366143.78,3325389.41,EPSG:32636,268,90,90,5,81,0.9,2.762578,0.770912,2.559333,0.714196,0.607656,210
warsaw_0524,warsaw,524,52.238587,21.069964,504377.48,5787177.34,505177.48,5787977.34,EPSG:32634,1490,460,460,3,417,0.9065,2.872179,0.801497,2.658927,0.741988,0.542679,1182
lasvegas_0294,lasvegas,294,36.254768,-115.240517,657673.93,4013242.16,658473.93,4014042.16,EPSG:32611,412,146,146,7,125,0.8562,2.727135,0.761022,2.662736,0.743051,0.627603,312
lasvegas_1051,lasvegas,1051,36.17258,-115.055576,674473.93,4004442.16,675273.93,4005242.16,EPSG:32611,250,77,77,2,76,0.987,2.874323,0.802095,2.701546,0.753881,0.541358,196
rotterdam_0198,rotterdam,198,51.886473,4.5719,607781.37,5749179.19,608581.37,5749979.19,EPSG:32631,342,116,116,4,112,0.9655,2.718867,0.758714,2.587149,0.721958,0.632182,292
bengaluru_0743,bengaluru,743,13.019222,77.626976,784541.21,1440333.77,785341.21,1441133.77,EPSG:32643,594,191,191,8,163,0.8534,2.747399,0.766676,2.732953,0.762645,0.616263,424
tehran_0283,tehran,283,35.745473,51.314985,528079.81,3955364.0,528879.81,3956164.0,EPSG:32639,566,188,188,3,185,0.984,2.874292,0.802087,2.726493,0.760842,0.541377,478
seattle_0012,seattle,12,47.645884,-122.409423,543954.92,5276711.91,544754.92,5277511.91,EPSG:32610,1274,422,422,6,397,0.9408,2.808831,0.783819,2.228611,0.621906,0.580842,1080
hanoi_1892,hanoi,1892,21.003799,105.698091,572151.27,2322326.51,572951.27,2323126.51,EPSG:32648,168,55,55,4,52,0.9455,2.796661,0.780423,2.786,0.777448,0.587983,116
warsaw_0105,warsaw,105,52.209816,20.929422,494777.48,5783977.34,495577.48,5784777.34,EPSG:32634,978,367,367,4,335,0.9128,2.812493,0.784841,3.161981,0.882368,0.578681,856
detroit_0185,detroit,185,42.259565,-83.164633,321056.5,4680464.74,321856.5,4681264.74,EPSG:32617,882,252,252,4,249,0.9881,2.894819,0.807815,2.733323,0.762748,0.528636,728
bengaluru_0051,bengaluru,51,12.955558,77.48629,769341.21,1433133.77,770141.21,1433933.77,EPSG:32643,542,159,159,5,149,0.9371,2.845955,0.794179,2.723537,0.760017,0.558679,426
hanoi_2474,hanoi,2474,20.642134,105.757858,578551.27,2282326.51,579351.27,2283126.51,EPSG:32648,80,34,34,3,32,0.9412,2.876143,0.802603,2.860407,0.798212,0.540235,64
portland_0436,portland,436,45.551416,-122.575215,532756.84,5043896.47,533556.84,5044696.47,EPSG:32610,578,192,192,2,191,0.9948,2.893094,0.807333,2.811496,0.784563,0.529714,514
fez_0069,fez,69,34.053915,-5.022249,312953.18,3769578.89,313753.18,3770378.89,EPSG:32630,546,162,162,2,161,0.9938,2.781428,0.776172,2.623023,0.731969,0.596835,472
chennai_0374,chennai,374,13.159796,80.2324,416411.76,1454533.9,417211.76,1455333.9,EPSG:32644,262,106,106,8,96,0.9057,2.855998,0.796982,2.898316,0.808791,0.552585,198
orlando_0851,orlando,851,28.630633,-81.322533,468074.2,3166706.54,468874.2,3167506.54,EPSG:32617,608,198,198,9,173,0.8737,2.899465,0.809111,2.870307,0.800974,0.525728,454
hanoi_0833,hanoi,833,21.026094,105.528826,554551.27,2324726.51,555351.27,2325526.51,EPSG:32648,102,35,35,1,35,1.0,2.759268,0.769989,2.852633,0.796043,0.609541,78
tashkent_0202,tashkent,202,41.349384,69.223489,518296.16,4577167.22,519096.16,4577967.22,EPSG:32642,1020,327,327,8,316,0.9664,2.786222,0.77751,2.793866,0.779643,0.59406,894
houston_1227,houston,1227,29.70551,-95.285692,278472.3,3287940.6,279272.3,3288740.6,EPSG:32615,274,86,86,2,85,0.9884,2.830747,0.789935,2.642476,0.737397,0.567827,222
tashkent_0618,tashkent,618,41.320222,69.357211,529496.16,4573967.22,530296.16,4574767.22,EPSG:32642,502,165,165,3,163,0.9879,2.819006,0.786659,2.684522,0.74913,0.574824,420
hanoi_0093,hanoi,93,21.200078,105.329042,533751.27,2343926.51,534551.27,2344726.51,EPSG:32648,236,88,88,2,87,0.9886,2.887954,0.805899,2.757964,0.769624,0.532917,212
stockholm_0112,stockholm,112,59.345965,18.051731,331952.93,6581888.22,332752.93,6582688.22,EPSG:32634,1706,599,599,4,592,0.9883,2.782316,0.77642,2.648178,0.738988,0.596322,1542
thessaloniki_0377,thessaloniki,377,40.618237,22.740026,646783.42,4497434.41,647583.42,4498234.41,EPSG:32634,116,41,41,1,41,1.0,2.882238,0.804304,2.723579,0.760029,0.536466,96
orlando_1052,orlando,1052,28.645183,-81.273463,472874.2,3168306.54,473674.2,3169106.54,EPSG:32617,702,227,227,6,218,0.9604,2.804696,0.782665,2.681039,0.748158,0.583275,598
bogota_0509,bogota,509,4.631701,-74.067769,603001.98,511621.2,603801.98,512421.2,EPSG:32618,1624,495,495,4,492,0.9939,2.815187,0.785593,2.711426,0.756638,0.577088,1462
cairo_0004,cairo,4,30.015155,31.226308,328543.78,3321389.41,329343.78,3322189.41,EPSG:32636,572,184,184,2,183,0.9946,2.843126,0.793389,2.732575,0.76254,0.560388,490
hanoi_1128,hanoi,1128,21.090944,105.590671,560951.27,2331926.51,561751.27,2332726.51,EPSG:32648,122,42,42,4,39,0.9286,2.761802,0.770696,2.883802,0.80474,0.608098,88
budapest_0202,budapest,202,47.392931,19.032913,351153.39,5250306.49,351953.39,5251106.49,EPSG:32634,252,107,107,3,105,0.9813,2.770482,0.773118,3.079936,0.859473,0.603137,230
houston_0597,houston,597,29.854644,-95.421548,265672.3,3304740.6,266472.3,3305540.6,EPSG:32615,282,94,94,4,91,0.9681,2.742101,0.765198,2.487205,0.694068,0.619244,220
phoenix_0917,phoenix,917,33.647364,-112.085083,398980.48,3723185.52,399780.48,3723985.52,EPSG:32612,294,99,99,4,96,0.9697,2.875094,0.80231,3.017768,0.842124,0.540883,236
denver_0202,denver,202,39.764658,-104.974574,501777.82,4401237.36,502577.82,4402037.36,EPSG:32613,2062,641,641,4,631,0.9844,2.78342,0.776728,2.717539,0.758344,0.595683,1872
bangkok_0637,bangkok,637,13.784003,100.495148,661228.23,1523940.91,662028.23,1524740.91,EPSG:32647,678,261,261,10,250,0.9579,2.910299,0.812134,2.819653,0.786839,0.518913,566
bratislava_0377,bratislava,377,48.191967,17.17688,661377.87,5339528.22,662177.87,5340328.22,EPSG:32633,504,179,179,6,157,0.8771,2.899686,0.809173,2.979307,0.831391,0.52559,386
chicago_0123,chicago,123,41.985526,-87.77371,435508.44,4648058.65,436308.44,4648858.65,EPSG:32616,1902,493,493,3,491,0.9959,2.839758,0.79245,2.692274,0.751293,0.562418,1716
chennai_0394,chennai,394,12.971747,80.240357,417211.76,1433733.9,418011.76,1434533.9,EPSG:32644,326,99,99,4,94,0.9495,2.715433,0.757756,2.512026,0.700994,0.634075,272
bangkok_0913,bangkok,913,13.84139,100.56952,669228.23,1530340.91,670028.23,1531140.91,EPSG:32647,664,226,226,7,217,0.9602,2.893938,0.807569,2.928942,0.817337,0.529187,550
adelaide_1241,adelaide,1241,-34.729071,138.664844,285792.29,6154118.26,286592.29,6154918.26,EPSG:32754,490,141,141,4,137,0.9716,2.750831,0.767634,2.496732,0.696726,0.614325,392
buenosaires_0186,buenosaires,186,-34.593521,-58.448176,366796.27,6170679.36,367596.27,6171479.36,EPSG:32721,692,212,212,4,206,0.9717,2.879433,0.803521,2.663636,0.743302,0.538202,574
hanoi_2641,hanoi,2641,21.198651,105.768369,579351.27,2343926.51,580151.27,2344726.51,EPSG:32648,356,123,123,4,120,0.9756,2.826428,0.78873,2.826766,0.788824,0.570407,284
kyiv_0872,kyiv,872,50.419681,30.617394,330345.8,5587607.52,331145.8,5588407.52,EPSG:32636,564,168,168,1,168,1.0,2.882112,0.804269,3.050766,0.851333,0.536544,462
warsaw_0390,warsaw,390,52.310529,21.023139,501177.48,5795177.34,501977.48,5795977.34,EPSG:32634,508,180,180,7,154,0.8556,2.887454,0.805759,2.895605,0.808034,0.533228,404
buenosaires_0198,buenosaires,198,-34.658534,-58.440577,367596.27,6163479.36,368396.27,6164279.36,EPSG:32721,380,116,116,3,109,0.9397,2.699855,0.753409,2.593342,0.723686,0.642603,290
lasvegas_0787,lasvegas,787,36.289052,-115.123949,668073.93,4017242.16,668873.93,4018042.16,EPSG:32611,300,97,97,2,91,0.9381,2.782425,0.77645,2.283713,0.637282,0.596259,266
cleveland_0292,cleveland,292,41.509713,-81.662574,444307.88,4595154.41,445107.88,4595954.41,EPSG:32617,1102,329,329,4,325,0.9878,2.716202,0.757971,2.623215,0.732022,0.633652,960
lasvegas_0318,lasvegas,318,36.160919,-115.233724,658473.93,4002842.16,659273.93,4003642.16,EPSG:32611,1438,476,476,1,476,1.0,2.892744,0.807236,2.851494,0.795724,0.529932,1310
seattle_0140,seattle,140,47.667191,-122.355902,547954.92,5279111.91,548754.92,5279911.91,EPSG:32610,1836,616,616,3,614,0.9968,2.73432,0.763027,2.586963,0.721906,0.623602,1670
brasilia_1866,brasilia,1866,-15.89248,-47.80334,199403.82,8240545.62,200203.82,8241345.62,EPSG:32723,686,246,246,9,217,0.8821,2.728807,0.761488,2.690678,0.750848,0.626674,536
bangkok_0155,bangkok,155,13.59663,100.383066,649228.23,1503140.91,650028.23,1503940.91,EPSG:32647,190,84,84,2,83,0.9881,2.86941,0.800724,2.866409,0.799887,0.544382,164
quito_0399,quito,399,-0.093193,-78.510295,776729.29,9989289.57,777529.29,9990089.57,EPSG:32717,260,72,72,4,59,0.8194,2.802198,0.781968,2.605796,0.727161,0.584742,150
chennai_0178,chennai,178,12.97887,80.203455,413211.76,1434533.9,414011.76,1435333.9,EPSG:32644,544,191,191,7,183,0.9581,2.797162,0.780563,2.947476,0.822509,0.58769,432
cairo_0914,cairo,914,30.061576,31.474422,352543.78,3326189.41,353343.78,3326989.41,EPSG:32636,778,241,241,2,240,0.9959,2.889205,0.806248,2.850731,0.795512,0.532139,674
quito_1080,quito,1080,-0.085955,-78.409743,787929.29,9990089.57,788729.29,9990889.57,EPSG:32717,344,110,110,4,104,0.9455,2.73789,0.764023,2.710395,0.75635,0.621606,266
quito_0359,quito,359,-0.382432,-78.510243,776729.29,9957289.57,777529.29,9958089.57,EPSG:32717,262,92,92,4,89,0.9674,2.792437,0.779245,2.687898,0.750072,0.590447,202
marrakesh_0190,marrakesh,190,31.571081,-7.967707,597559.15,3492956.91,598359.15,3493756.91,EPSG:32629,348,105,105,1,105,1.0,2.891968,0.807019,2.856249,0.797051,0.530416,278
warsaw_0242,warsaw,242,52.303337,20.976204,497977.48,5794377.34,498777.48,5795177.34,EPSG:32634,1362,481,481,5,470,0.9771,2.862675,0.798845,2.973777,0.829848,0.54851,1264
hanoi_3550,hanoi,3550,20.706794,105.842682,587351.27,2289526.51,588151.27,2290326.51,EPSG:32648,142,52,52,5,47,0.9038,2.781755,0.776263,2.792836,0.779356,0.596646,100
chennai_0307,chennai,307,12.978937,80.225583,415611.76,1434533.9,416411.76,1435333.9,EPSG:32644,576,202,202,2,201,0.995,2.739522,0.764478,2.809917,0.784122,0.620691,502
munich_0448,munich,448,48.091682,11.653296,697165.47,5329496.0,697965.47,5330296.0,EPSG:32632,630,250,250,9,203,0.812,2.736848,0.763732,2.504682,0.698945,0.622189,466
chennai_0154,chennai,154,13.072882,80.195776,412411.76,1444933.9,413211.76,1445733.9,EPSG:32644,390,138,138,2,136,0.9855,2.876518,0.802708,2.924171,0.816006,0.540004,340
cairo_0791,cairo,791,30.032221,31.433393,348543.78,3322989.41,349343.78,3323789.41,EPSG:32636,554,165,165,3,163,0.9879,2.84259,0.79324,2.91471,0.813365,0.560711,464
quito_0155,quito,155,-0.281209,-78.560548,771129.29,9968489.57,771929.29,9969289.57,EPSG:32717,434,137,137,4,134,0.9781,2.828953,0.789434,2.847517,0.794615,0.5689,336
chennai_0275,chennai,275,13.07295,80.217912,414811.76,1444933.9,415611.76,1445733.9,EPSG:32644,554,185,185,7,179,0.9676,2.802501,0.782053,2.890963,0.806739,0.584563,462
cologne_0574,cologne,574,50.863407,7.095033,365542.11,5635964.25,366342.11,5636764.25,EPSG:32632,746,290,290,3,286,0.9862,2.759224,0.769976,2.84043,0.792637,0.609566,670
portland_0261,portland,261,45.580525,-122.667285,525556.84,5047096.47,526356.84,5047896.47,EPSG:32610,448,140,140,3,137,0.9786,2.879091,0.803426,2.750786,0.767621,0.538414,362
seattle_0144,seattle,144,47.695982,-122.355548,547954.92,5282311.91,548754.92,5283111.91,EPSG:32610,836,296,296,13,284,0.9595,2.747109,0.766595,1.961755,0.547438,0.616426,718
seattle_0365,seattle,365,47.51553,-122.272756,554354.92,5262311.91,555154.92,5263111.91,EPSG:32610,800,300,300,5,287,0.9567,2.827143,0.788929,2.696868,0.752575,0.569981,702
seattle_0168,seattle,168,47.652735,-122.345427,548754.92,5277511.91,549554.92,5278311.91,EPSG:32610,1772,613,613,2,612,0.9984,2.782484,0.776467,2.504418,0.698871,0.596225,1636
portland_0076,portland,76,45.451097,-122.739664,519956.84,5032696.47,520756.84,5033496.47,EPSG:32610,182,63,63,3,61,0.9683,2.817741,0.786306,2.797219,0.780579,0.575574,142
kyiv_0377,kyiv,377,50.509786,30.454877,319145.8,5598007.52,319945.8,5598807.52,EPSG:32636,1388,431,431,6,420,0.9745,2.907281,0.811292,2.870853,0.801127,0.520816,1220
minneapolis_0822,minneapolis,822,45.053375,-93.129266,489421.29,4988487.85,490221.29,4989287.85,EPSG:32615,466,150,150,5,133,0.8867,2.710357,0.75634,2.794909,0.779934,0.636865,382
munich_0124,munich,124,48.181811,11.48573,684365.47,5339096.0,685165.47,5339896.0,EPSG:32632,1876,615,615,8,605,0.9837,2.758476,0.769767,2.707711,0.755601,0.609991,1724
hanoi_3952,hanoi,3952,20.872882,105.874367,590551.27,2307926.51,591351.27,2308726.51,EPSG:32648,312,109,109,3,103,0.945,2.742651,0.765351,2.672925,0.745894,0.618935,252
houston_1030,houston,1030,29.755288,-95.328176,274472.3,3293540.6,275272.3,3294340.6,EPSG:32615,452,141,141,4,137,0.9716,2.763332,0.771123,2.704116,0.754598,0.607226,374
chennai_0317,chennai,317,13.065739,80.225313,415611.76,1444133.9,416411.76,1444933.9,EPSG:32644,464,146,146,4,143,0.9795,2.851085,0.79561,2.866789,0.799993,0.555571,368
bucharest_0217,bucharest,217,44.53591,26.091338,427407.74,4931399.54,428207.74,4932199.54,EPSG:32635,580,222,222,3,217,0.9775,2.866533,0.799921,2.901399,0.809651,0.546148,536
bangkok_0201,bangkok,201,13.697832,100.391052,650028.23,1514340.91,650828.23,1515140.91,EPSG:32647,498,226,226,13,188,0.8319,2.828506,0.78931,2.884002,0.804796,0.569167,384
bengaluru_0695,bengaluru,695,12.947031,77.618848,783741.21,1432333.77,784541.21,1433133.77,EPSG:32643,1082,376,376,5,367,0.9761,2.854543,0.796575,2.971904,0.829326,0.55347,1012
bengaluru_0652,bengaluru,652,12.918199,77.61118,782941.21,1429133.77,783741.21,1429933.77,EPSG:32643,934,319,319,3,305,0.9561,2.881097,0.803985,2.813719,0.785183,0.537173,770
phoenix_0279,phoenix,279,33.480652,-112.169101,390980.48,3704785.52,391780.48,3705585.52,EPSG:32612,678,248,248,1,248,1.0,2.82404,0.788063,2.818721,0.786579,0.571831,612
hanoi_0907,hanoi,907,21.141695,105.544644,556151.27,2337526.51,556951.27,2338326.51,EPSG:32648,220,78,78,2,77,0.9872,2.742676,0.765358,2.797207,0.780575,0.618921,178
brasilia_1501,brasilia,1501,-15.841035,-47.869801,192203.82,8246145.62,193003.82,8246945.62,EPSG:32723,212,75,75,4,72,0.96,2.812473,0.784836,2.696955,0.7526,0.578693,174
bengaluru_0389,bengaluru,389,13.070474,77.561165,777341.21,1445933.77,778141.21,1446733.77,EPSG:32643,622,234,234,11,202,0.8632,2.793184,0.779453,2.893054,0.807322,0.590012,474
tehran_0637,tehran,637,35.644136,51.429464,538479.81,3944164.0,539279.81,3944964.0,EPSG:32639,376,118,118,3,116,0.9831,2.873656,0.801909,2.878011,0.803124,0.541769,284
buenosaires_0159,buenosaires,159,-34.622266,-58.457402,365996.27,6167479.36,366796.27,6168279.36,EPSG:32721,310,94,94,2,93,0.9894,2.78874,0.778213,2.506859,0.699552,0.592598,236
denver_0417,denver,417,39.786224,-104.881135,509777.82,4403637.36,510577.82,4404437.36,EPSG:32613,756,253,253,1,253,1.0,2.699935,0.753431,2.893685,0.807498,0.642559,680
marrakesh_0043,marrakesh,43,31.651182,-8.059633,588759.15,3501756.91,589559.15,3502556.91,EPSG:32629,410,125,125,1,125,1.0,2.879322,0.80349,3.042979,0.849159,0.538271,334
tashkent_0161,tashkent,161,41.27734,69.21369,517496.16,4569167.22,518296.16,4569967.22,EPSG:32642,994,310,310,7,298,0.9613,2.859369,0.797922,2.856847,0.797218,0.55053,822
bengaluru_0271,bengaluru,271,12.991196,77.538238,774941.21,1437133.77,775741.21,1437933.77,EPSG:32643,792,241,241,3,237,0.9834,2.697759,0.752824,2.596753,0.724638,0.643742,664
lasvegas_0861,lasvegas,861,36.050747,-115.10298,670473.93,3990842.16,671273.93,3991642.16,EPSG:32611,394,128,128,5,124,0.9688,2.847181,0.794521,2.800113,0.781386,0.557937,314
istanbul_1504,istanbul,1504,41.019796,28.557826,630578.59,4541723.45,631378.59,4542523.45,EPSG:32635,304,94,94,1,94,1.0,2.850333,0.795401,2.746171,0.766334,0.556027,230
