patch_id,city_code,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex
cologne_0478,cologne,0,,,,,,,
cologne_0169,cologne,2,5115.38,4520.58,0.8837,0.815,0.3487,0.5319,0.7692
cologne_0193,cologne,0,,,,,,,
cologne_0277,cologne,6,33344.12,18635.6,0.5589,0.9724,0.4693,0.5845,0.9503
cologne_0561,cologne,0,,,,,,,
cologne_0078,cologne,6,18218.13,13576.9,0.7452,0.96,0.3987,0.4449,0.929
cologne_0211,cologne,0,,,,,,,
cologne_0255,cologne,2,7454.81,6502.03,0.8722,0.9346,0.2019,0.2858,0.9785
cologne_0364,cologne,4,53937.88,61266.7,1.1359,0.8712,0.4706,0.625,0.8138
cologne_0581,cologne,9,15272.94,7674.62,0.5025,0.9513,0.4363,0.5693,0.9283
cologne_0455,cologne,7,22596.07,19943.94,0.8826,0.9342,0.4354,0.6824,0.9346
denver_0259,denver,22,15879.37,2221.68,0.1399,0.9989,0.5333,0.5527,0.9978
denver_0069,denver,20,19763.97,404.24,0.0205,0.9999,0.5099,0.5022,0.9999
denver_0242,denver,5,14679.37,90.02,0.0061,0.9997,0.6117,0.7508,0.9966
denver_0129,denver,21,21988.96,15867.63,0.7216,1.0,0.6003,0.7839,0.9999
denver_0262,denver,23,16389.85,6096.61,0.372,0.993,0.5606,0.688,0.9917
denver_0349,denver,24,16245.54,6794.71,0.4183,0.9943,0.4224,0.4105,0.9917
denver_0258,denver,33,13567.57,6137.56,0.4524,0.9986,0.4841,0.4955,0.9982
denver_0324,denver,21,20522.3,370.7,0.0181,0.999,0.5102,0.5053,0.9977
denver_0220,denver,11,24201.32,6926.05,0.2862,0.9996,0.5804,0.6774,0.9991
denver_0222,denver,2,14692.96,5.36,0.0004,0.9999,0.6127,0.7579,0.9999
denver_0303,denver,20,20535.46,645.2,0.0314,0.9989,0.5048,0.4989,0.9968
denver_0172,denver,24,17840.72,5935.13,0.3327,0.9969,0.4504,0.4449,0.9987
denver_0239,denver,21,17383.71,1142.44,0.0657,0.9961,0.5375,0.5689,0.9917
denver_0368,denver,20,18167.94,4308.29,0.2371,0.9983,0.5257,0.5675,0.9974
denver_0171,denver,16,21863.25,19125.58,0.8748,0.9906,0.3723,0.3636,0.9902
denver_0064,denver,13,13089.44,1418.1,0.1083,0.9993,0.6013,0.7671,0.9988
denver_0112,denver,21,20067.0,13910.77,0.6932,0.9979,0.5095,0.5429,0.9975
denver_0302,denver,14,20128.54,245.15,0.0122,0.9991,0.5097,0.5061,0.9985
denver_0243,denver,18,17676.54,7677.95,0.4344,0.9997,0.5366,0.6337,0.9996
denver_0191,denver,11,32930.94,13144.55,0.3992,0.9991,0.5722,0.7385,0.9981
denver_0042,denver,19,18674.71,6060.16,0.3245,0.9991,0.5618,0.7128,0.9986
denver_0120,denver,17,19555.52,3642.54,0.1863,0.9948,0.4898,0.5109,0.9903
denver_0105,denver,0,,,,,,,
denver_0033,denver,24,15912.28,7066.89,0.4441,0.9785,0.5276,0.6507,0.9589
denver_0217,denver,14,14567.47,14266.35,0.9793,0.9792,0.4427,0.5013,0.9779
denver_0304,denver,24,17447.06,4984.69,0.2857,0.9974,0.4805,0.493,0.9954
denver_0063,denver,9,16626.23,5591.82,0.3363,1.0,0.5845,0.6935,0.9998
denver_0084,denver,15,20367.04,11920.49,0.5853,0.9657,0.4997,0.571,0.9756
denver_0128,denver,13,19441.93,10740.22,0.5524,0.9942,0.5897,0.8832,0.9978
denver_0257,denver,14,18085.2,280.38,0.0155,0.9999,0.5568,0.5933,0.9998
denver_0195,denver,16,20259.16,11391.23,0.5623,0.956,0.4196,0.4614,0.941
denver_0263,denver,22,16943.21,10309.66,0.6085,0.9966,0.5185,0.6216,0.995
denver_0177,denver,3,996.57,479.66,0.4813,0.926,0.1494,0.2092,0.9854
denver_0273,denver,7,22226.42,11577.86,0.5209,0.9925,0.4239,0.4484,0.9912
denver_0150,denver,2,1355.17,525.8,0.388,0.7908,0.5727,0.6904,0.6964
denver_0143,denver,1,1304.54,0.0,0.0,0.6875,0.2584,0.6937,0.6486
denver_0278,denver,14,16573.84,8333.98,0.5028,0.9952,0.3999,0.3806,0.9934
denver_0185,denver,13,21063.16,8398.71,0.3987,0.9987,0.3979,0.3754,0.999
denver_0289,denver,26,16312.13,10494.84,0.6434,0.9815,0.3535,0.3525,0.9667
denver_0277,denver,20,21341.47,18859.77,0.8837,0.983,0.4298,0.4473,0.9715
denver_0065,denver,13,27468.78,20029.22,0.7292,0.9998,0.5694,0.7727,0.9999
denver_0294,denver,18,27673.06,10033.65,0.3626,0.9393,0.3434,0.384,0.8831
denver_0399,denver,4,10799.64,7678.65,0.711,0.978,0.2914,0.3084,0.9874
denver_0244,denver,5,10369.12,2817.36,0.2717,0.9682,0.5438,0.7164,0.974
denver_0174,denver,11,11696.82,8722.12,0.7457,0.8997,0.3278,0.4194,0.8864
denver_0253,denver,1,19677.13,0.0,0.0,0.9989,0.5053,0.4975,1.0
denver_0319,denver,16,14353.48,6799.31,0.4737,0.9957,0.4389,0.4426,0.9962
denver_0494,denver,0,,,,,,,
denver_0200,denver,0,,,,,,,
denver_0284,denver,3,5185.13,5308.22,1.0237,0.8595,0.2412,0.293,0.7785
denver_0139,denver,14,21553.65,5111.33,0.2371,0.9997,0.5106,0.527,0.9992
denver_0162,denver,0,,,,,,,
denver_0089,denver,3,52593.48,62653.7,1.1913,0.8725,0.3769,0.5656,0.837
denver_0210,denver,9,17957.95,6001.83,0.3342,0.9994,0.4672,0.4588,0.9994
denver_0305,denver,5,61127.86,29404.54,0.481,0.98,0.5435,0.7645,0.9701
denver_0117,denver,19,20301.88,5402.82,0.2661,0.9768,0.4172,0.4345,0.9541
denver_0457,denver,0,,,,,,,
denver_0203,denver,0,,,,,,,
denver_0202,denver,1,1136.92,0.0,0.0,0.8392,0.3184,0.8661,0.9082
denver_0417,denver,2,14672.39,114.5,0.0078,0.9836,0.5732,0.7475,0.9368
denver_0463,denver,3,9003.79,9881.79,1.0975,0.8151,0.289,0.6545,0.7728
denver_0354,denver,1,635.32,0.0,0.0,0.6168,0.1707,0.5099,0.5241
denver_0515,denver,7,26767.47,10349.37,0.3866,0.908,0.4102,0.5333,0.8364
detroit_0706,detroit,11,17198.96,342.11,0.0199,0.9996,0.4741,0.4494,0.9993
detroit_0066,detroit,21,17948.85,716.34,0.0399,0.9985,0.4667,0.4424,0.9967
detroit_0179,detroit,7,24272.64,14599.15,0.6015,0.9984,0.3231,0.2931,0.9979
detroit_0053,detroit,7,40565.16,1253.97,0.0309,0.9991,0.3024,0.2545,0.9993
detroit_0294,detroit,10,20808.66,11152.32,0.5359,0.9981,0.4536,0.4877,0.9979
detroit_0533,detroit,1,659.2,0.0,0.0,1.0,0.6051,0.7548,1.0
detroit_0063,detroit,26,16356.99,3452.67,0.2111,0.9994,0.4921,0.5126,0.999
detroit_0551,detroit,11,19525.68,1977.69,0.1013,0.9983,0.4664,0.4434,0.9978
detroit_0239,detroit,8,26117.89,402.66,0.0154,0.9998,0.3329,0.2843,0.9992
detroit_0605,detroit,11,21062.07,1143.9,0.0543,0.9999,0.4593,0.4359,0.9998
detroit_0107,detroit,24,15966.73,7073.1,0.443,0.9635,0.4043,0.3958,0.9532
detroit_0089,detroit,20,16066.53,6030.96,0.3754,0.9952,0.436,0.4195,0.9954
detroit_0624,detroit,21,19388.81,1236.93,0.0638,0.9995,0.5202,0.5254,0.9988
detroit_0203,detroit,24,18394.73,4284.05,0.2329,0.9998,0.4682,0.454,0.9996
detroit_0414,detroit,12,22386.94,1247.1,0.0557,0.9999,0.3574,0.3109,0.9988
detroit_0058,detroit,14,24748.71,711.14,0.0287,1.0,0.4375,0.3998,1.0
detroit_0494,detroit,11,33794.61,26300.23,0.7782,0.9983,0.4034,0.3735,0.9955
detroit_0267,detroit,18,18593.33,3595.76,0.1934,0.9999,0.4292,0.4008,0.9995
detroit_0705,detroit,2,21975.44,288.31,0.0131,0.9996,0.469,0.4449,0.9987
detroit_0004,detroit,12,24935.65,3149.4,0.1263,0.9996,0.4265,0.3924,0.9992
detroit_0057,detroit,16,25989.82,2109.18,0.0812,0.9995,0.4279,0.3893,0.9996
detroit_0090,detroit,18,21533.54,4567.8,0.2121,0.9996,0.4494,0.4209,0.9984
detroit_0720,detroit,8,24148.82,2446.52,0.1013,0.9988,0.3703,0.3246,0.9993
detroit_0433,detroit,10,19607.85,4895.31,0.2497,0.9987,0.3503,0.3242,0.998
detroit_0217,detroit,9,14281.97,1662.86,0.1164,0.9996,0.4888,0.4731,0.9991
detroit_0274,detroit,23,15995.2,6505.33,0.4067,0.9994,0.4894,0.5256,0.9989
detroit_0059,detroit,14,26332.36,538.29,0.0204,0.9995,0.4187,0.3771,0.9992
detroit_0144,detroit,0,,,,,,,
detroit_0306,detroit,13,20694.08,8098.05,0.3913,0.9937,0.4705,0.4771,0.9935
detroit_0165,detroit,10,25744.63,3539.08,0.1375,0.9966,0.4361,0.4119,0.9948
detroit_0364,detroit,2,16589.75,188.9,0.0114,0.9993,0.5016,0.5052,0.9939
detroit_0098,detroit,14,21821.37,3358.95,0.1539,0.9994,0.5234,0.5494,0.9984
detroit_0453,detroit,16,24908.18,6972.59,0.2799,0.9972,0.4076,0.3926,0.9944
detroit_0205,detroit,24,19118.25,2005.63,0.1049,0.9982,0.4426,0.4139,0.9972
detroit_0321,detroit,17,14511.85,6417.36,0.4422,0.9934,0.5921,0.7822,0.9926
detroit_0146,detroit,6,27865.51,9958.81,0.3574,0.9996,0.4216,0.4152,0.9989
detroit_0613,detroit,17,20512.07,10015.38,0.4883,0.984,0.4928,0.5588,0.9882
detroit_0006,detroit,10,22590.73,7044.54,0.3118,0.9977,0.4366,0.4154,0.9954
detroit_0196,detroit,14,11976.66,8456.47,0.7061,0.992,0.3606,0.3404,0.9952
detroit_0273,detroit,13,25151.55,2123.42,0.0844,0.9994,0.3618,0.3178,0.9992
detroit_0093,detroit,20,24828.11,6118.94,0.2465,0.9982,0.4208,0.3885,0.9967
detroit_0148,detroit,19,15654.72,4411.82,0.2818,0.9948,0.4515,0.4431,0.9931
detroit_0127,detroit,16,22964.8,3629.05,0.158,0.9999,0.4188,0.3817,0.9997
detroit_0317,detroit,16,20837.49,1518.17,0.0729,0.9975,0.3859,0.3439,0.997
detroit_0422,detroit,16,16910.97,11490.62,0.6795,0.9968,0.5496,0.6418,0.9959
detroit_0102,detroit,20,22867.89,13482.02,0.5896,0.9975,0.4938,0.4939,0.9949
detroit_0060,detroit,14,26423.62,2726.76,0.1032,0.9989,0.4122,0.3742,0.9989
detroit_0358,detroit,12,24996.72,3475.6,0.139,0.9982,0.4133,0.3764,0.9964
detroit_0213,detroit,7,19596.17,10477.58,0.5347,0.9801,0.5051,0.6161,0.9937
detroit_0118,detroit,12,22861.54,4974.64,0.2176,0.9983,0.3999,0.3898,0.9982
detroit_0067,detroit,16,22029.0,7124.23,0.3234,0.9992,0.4462,0.4211,0.9984
detroit_0708,detroit,12,21751.98,6215.74,0.2858,0.9922,0.4254,0.4075,0.9861
detroit_0454,detroit,15,26967.17,1159.96,0.043,0.9993,0.404,0.3636,0.9983
detroit_0292,detroit,1,24113.27,0.0,0.0,0.9991,0.4237,0.3844,0.9974
detroit_0316,detroit,8,25714.78,1934.55,0.0752,0.9977,0.4011,0.3613,0.9975
detroit_0041,detroit,19,17870.84,3682.28,0.206,0.9981,0.4528,0.4277,0.9985
detroit_0410,detroit,11,35183.16,8817.13,0.2506,0.9913,0.2804,0.2447,0.9886
detroit_0114,detroit,2,26595.88,164.58,0.0062,1.0,0.3312,0.2814,0.9986
detroit_0022,detroit,5,21501.01,10282.36,0.4782,0.9681,0.3659,0.3456,0.998
detroit_0054,detroit,14,24892.39,2093.05,0.0841,0.9994,0.3989,0.3566,0.9992
detroit_0199,detroit,11,29023.91,2862.95,0.0986,0.9989,0.3941,0.3512,0.9991
detroit_0197,detroit,29,15118.0,6593.3,0.4361,0.9888,0.4066,0.4073,0.9918
detroit_0330,detroit,18,16908.75,5554.09,0.3285,0.9959,0.4858,0.4964,0.9952
detroit_0441,detroit,5,17943.58,11221.96,0.6254,0.9997,0.5896,0.7102,0.9985
detroit_0019,detroit,3,60656.38,40592.61,0.6692,0.9637,0.4509,0.4989,0.9585
detroit_0389,detroit,6,20936.67,5443.95,0.26,0.9914,0.3612,0.4064,0.9962
detroit_0087,detroit,8,14747.25,9688.78,0.657,0.997,0.3548,0.3694,0.9944
detroit_0255,detroit,16,20176.69,7017.26,0.3478,0.9592,0.3667,0.3788,0.9852
detroit_0101,detroit,16,25757.28,14403.32,0.5592,0.9999,0.5206,0.5275,0.9995
detroit_0685,detroit,18,19608.27,2760.98,0.1408,0.9989,0.4584,0.4333,0.9986
detroit_0399,detroit,15,16449.3,7169.76,0.4359,0.9951,0.5166,0.6031,0.9937
detroit_0091,detroit,11,22228.43,2825.46,0.1271,0.9999,0.3949,0.3526,0.9994
detroit_0534,detroit,1,22143.0,0.0,0.0,0.9999,0.3831,0.3372,1.0
detroit_0209,detroit,6,23803.62,13866.23,0.5825,0.978,0.4522,0.4462,0.9757
detroit_0735,detroit,12,18234.32,7847.25,0.4304,0.9689,0.4555,0.4714,0.9541
detroit_0612,detroit,12,27619.67,6732.31,0.2438,0.9995,0.5414,0.6098,0.9984
detroit_0750,detroit,8,31730.4,15313.4,0.4826,0.9995,0.4904,0.517,0.9972
detroit_0344,detroit,7,21778.38,3342.44,0.1535,1.0,0.4125,0.3784,0.9999
detroit_0237,detroit,11,21466.44,7477.79,0.3483,0.9948,0.3844,0.3835,0.9931
detroit_0074,detroit,9,27737.08,9189.37,0.3313,0.9589,0.4699,0.5974,0.9309
detroit_0312,detroit,13,15283.34,3015.03,0.1973,0.9861,0.4416,0.4448,0.9929
detroit_0177,detroit,3,59041.94,35983.27,0.6095,1.0,0.5729,0.6664,0.9973
detroit_0221,detroit,13,23771.6,5120.96,0.2154,0.9917,0.3976,0.3751,0.9862
detroit_0195,detroit,16,14069.36,7577.48,0.5386,0.9925,0.3875,0.3798,0.9991
detroit_0238,detroit,8,29091.11,14270.23,0.4905,0.9984,0.4606,0.4931,0.9972
detroit_0071,detroit,13,21565.81,5570.51,0.2583,0.9893,0.3853,0.3598,0.9976
detroit_0417,detroit,14,22597.64,19480.88,0.8621,0.954,0.383,0.4167,0.9405
detroit_0763,detroit,8,18982.36,9781.48,0.5153,0.9867,0.3626,0.372,0.9889
detroit_0532,detroit,18,17244.51,11382.2,0.66,0.9895,0.4247,0.4278,0.9871
detroit_0381,detroit,17,19025.0,5452.66,0.2866,0.9916,0.4328,0.4424,0.9925
detroit_0266,detroit,4,20122.93,2991.52,0.1487,0.998,0.4074,0.3696,0.9972
detroit_0690,detroit,11,16525.87,7003.59,0.4238,0.9874,0.5091,0.6288,0.9717
detroit_0520,detroit,9,30977.71,54239.33,1.7509,0.9991,0.5853,0.7357,0.993
detroit_0698,detroit,0,,,,,,,
detroit_0046,detroit,5,1713.26,480.75,0.2806,0.726,0.1537,0.244,0.6048
detroit_0440,detroit,16,12578.51,9792.26,0.7785,0.9592,0.4551,0.609,0.988
detroit_0373,detroit,14,19984.31,5086.88,0.2545,0.9898,0.4353,0.5263,0.9932
detroit_0182,detroit,17,14898.04,2230.18,0.1497,0.9914,0.4487,0.4773,0.9909
detroit_0343,detroit,12,14607.75,9886.47,0.6768,0.9728,0.4863,0.5792,0.9582
detroit_0021,detroit,5,14646.08,6987.23,0.4771,0.9551,0.4433,0.6023,0.9995
detroit_0045,detroit,4,1970.13,350.05,0.1777,0.7922,0.1029,0.1553,0.7484
detroit_0397,detroit,1,25414.48,0.0,0.0,0.9898,0.4167,0.4886,0.9997
detroit_0185,detroit,22,9095.7,9887.53,1.0871,0.964,0.3509,0.3684,0.9466
dublin_0004,dublin,23,12806.45,10687.73,0.8346,0.9674,0.3847,0.4725,0.9544
dublin_0091,dublin,24,10120.47,11539.67,1.1402,0.923,0.3829,0.4978,0.9224
dublin_0038,dublin,13,21850.54,40183.77,1.839,0.9673,0.5417,0.7273,0.9528
dublin_0195,dublin,10,13929.68,10082.05,0.7238,0.9691,0.3804,0.4425,0.9461
fez_0015,fez,14,6458.13,4082.8,0.6322,0.9857,0.3019,0.283,0.9843
fez_0001,fez,35,4417.02,1642.07,0.3718,0.9971,0.4907,0.5452,0.9981
fez_0124,fez,83,4048.5,2227.61,0.5502,0.9793,0.4045,0.4515,0.9854
fez_0013,fez,88,2146.9,1525.99,0.7108,0.9766,0.4497,0.5374,0.9815
fez_0009,fez,59,3979.82,3938.61,0.9896,0.9552,0.4228,0.5094,0.9541
fez_0069,fez,64,6998.49,5949.18,0.8501,0.9699,0.4508,0.5494,0.9626
fez_0100,fez,31,10677.23,10281.32,0.9629,0.9747,0.4558,0.5552,0.9759
fez_0007,fez,55,3208.87,3702.79,1.1539,0.9654,0.4664,0.594,0.9754
genoa_0079,genoa,0,,,,,,,
genoa_0197,genoa,1,4364.21,0.0,0.0,0.8941,0.2668,0.3526,0.8769
genoa_0287,genoa,0,,,,,,,
genoa_0166,genoa,0,,,,,,,
genoa_0138,genoa,3,4485.12,4349.57,0.9698,0.8068,0.2327,0.3221,0.7444
genoa_0070,genoa,3,21064.49,15548.49,0.7381,0.8652,0.3586,0.4296,0.8557
