patch_id,city_code,patch_idx,centroid_lat,centroid_lon,minx_utm,miny_utm,maxx_utm,maxy_utm,crs_utm,n_segments,n_intersections,n_nodes_in_patch,n_components,n_nodes_largest,largest_fraction,entropy_raw,entropy_normalised,entropy_weighted_raw,entropy_weighted_norm,phi,n_edges_used,n_nodes_used,n_4way,n_3way,n_deadend,proportion_4way,proportion_3way,proportion_deadend,mean_degree,mean_edge_length,total_edge_length,meshedness,intersection_density,street_density,circuity,n_blocks,mean_block_area,std_block_area,cv_block_area,mean_block_eri,mean_block_compact,mean_block_elong,mean_block_convex,n_buildings,building_density,mean_building_footprint,std_building_footprint,mean_nn_distance,std_nn_distance
chicago_0461,chicago,461,41.92844,-87.68618,442708.44,4641658.65,443508.44,4642458.65,EPSG:32616,1036,336,336,11,326,0.9702,2.652094,0.740081,2.797476,0.78065,0.66812,918,326,90,153,67,0.276074,0.469325,0.205521,2.816,45.07,20686.88,0.20711,509.37,32.3233,1.053124,0,,,,,,,,673.0,0.2835,269.63,1018.23,11.58,11.51
houston_0510,houston,510,29.803846,-95.436872,264072.3,3299140.6,264872.3,3299940.6,EPSG:32615,352,111,111,4,101,0.9099,2.674957,0.746461,2.596406,0.724541,0.656023,268,101,17,52,19,0.168317,0.514851,0.188119,2.6931,71.44,9715.77,0.182741,157.81,15.1809,1.041041,19,12410.09,21397.71,1.7242,0.9697,0.2846,0.301,0.9595,,,,,,
lasvegas_0959,lasvegas,959,36.237887,-115.080664,672073.93,4011642.16,672873.93,4012442.16,EPSG:32611,590,200,200,8,180,0.9,2.64963,0.739393,2.700684,0.75364,0.669411,478,180,20,112,32,0.111111,0.622222,0.177778,2.7,55.51,13488.93,0.180282,281.25,21.0765,1.107825,6,17854.24,24897.11,1.3945,0.9699,0.2503,0.2895,0.9638,100.0,0.1808,1157.41,2465.44,42.19,28.18
cleveland_0492,cleveland,492,41.495766,-81.576172,451507.88,4593554.41,452307.88,4594354.41,EPSG:32617,650,175,175,2,174,0.9943,2.484584,0.693336,2.359748,0.6585,0.750147,516,174,56,72,16,0.321839,0.413793,0.091954,2.9655,54.69,14109.0,0.247813,271.87,22.0453,1.069671,6,34159.3,13805.25,0.4041,0.9939,0.5224,0.5944,0.9915,168.0,0.0392,149.51,201.08,19.67,8.86
telaviv_0065,telaviv,65,32.075647,34.798905,669388.77,3549836.38,670188.77,3550636.38,EPSG:32636,524,170,170,6,153,0.9,2.673927,0.746173,2.629485,0.733772,0.656573,422,153,25,86,22,0.163399,0.562092,0.143791,2.7843,47.14,10040.14,0.202658,239.06,15.6877,1.046963,21,11220.21,13698.42,1.2209,0.9556,0.3309,0.4335,0.9595,,,,,,
cairo_1621,cairo,1621,30.070954,31.673461,371743.78,3326989.41,372543.78,3327789.41,EPSG:32636,232,69,69,1,69,1.0,2.564878,0.715743,2.267636,0.632796,0.712279,188,69,1,53,5,0.014493,0.768116,0.072464,2.7246,48.68,4576.29,0.195489,107.81,7.1504,1.114899,0,,,,,,,,0.0,0.0,,,,
bangkok_1299,bangkok,1299,13.725213,100.642712,677228.23,1517540.91,678028.23,1518340.91,EPSG:32647,182,67,67,5,54,0.806,2.626967,0.733069,2.440422,0.681013,0.681165,124,54,0,33,17,0.0,0.611111,0.314815,2.2963,72.16,4474.2,0.087379,84.37,6.9909,1.096245,1,1186.05,0.0,0.0,0.9955,0.0937,0.0768,1.0,16.0,0.0318,1272.32,799.95,40.46,20.7
warsaw_0048,warsaw,48,52.281715,20.894127,492377.48,5791977.34,493177.48,5792777.34,EPSG:32634,210,83,83,6,74,0.8916,2.581295,0.720324,2.761248,0.770541,0.704207,152,74,16,13,41,0.216216,0.175676,0.554054,2.0541,59.58,4528.46,0.020979,115.62,7.0757,1.064972,0,,,,,,,,,,,,,
tehran_0459,tehran,459,35.694804,51.376681,533679.81,3949764.0,534479.81,3950564.0,EPSG:32639,1352,530,530,6,523,0.9868,2.634698,0.735227,2.775902,0.77463,0.677179,1232,523,53,256,176,0.101338,0.489484,0.33652,2.3556,35.32,21754.98,0.090298,817.19,33.9922,1.040398,62,7234.98,7280.98,1.0064,0.9367,0.3851,0.4775,0.9424,,,,,,
tashkent_0144,tashkent,144,41.371037,69.204431,516696.16,4579567.22,517496.16,4580367.22,EPSG:32642,596,201,201,7,180,0.8955,2.608043,0.727788,2.456912,0.685614,0.690817,490,180,24,107,31,0.133333,0.594444,0.172222,2.7222,54.56,13366.28,0.185915,281.25,20.8848,1.021926,12,18490.26,12987.52,0.7024,0.9897,0.4335,0.4731,0.9854,371.0,0.2351,405.48,425.79,26.08,12.82
bangkok_1811,bangkok,1811,13.803984,100.754245,689228.23,1526340.91,690028.23,1527140.91,EPSG:32647,178,78,78,4,72,0.9231,2.487467,0.694141,2.509712,0.700348,0.748833,144,72,1,32,34,0.013889,0.444444,0.472222,2.0,62.96,4533.41,0.007194,112.5,7.0835,1.039355,1,863.81,0.0,0.0,1.0,0.4946,0.4477,1.0,0.0,0.0,,,,
warsaw_0232,warsaw,232,52.231412,20.976243,497977.48,5786377.34,498777.48,5787177.34,EPSG:32634,2332,845,845,10,801,0.9479,2.685112,0.749295,2.628109,0.733388,0.65058,2072,801,120,437,207,0.149813,0.545568,0.258427,2.5868,21.38,22154.75,0.147777,1251.56,34.6168,1.035745,0,,,,,,,,,,,,,
denver_0162,denver,162,39.743036,-104.993256,500177.82,4398837.36,500977.82,4399637.36,EPSG:32613,2238,687,687,3,685,0.9971,2.686936,0.749804,2.680274,0.747945,0.649598,2024,685,281,235,137,0.410219,0.343066,0.2,2.9898,30.38,31107.81,0.249084,1070.31,48.606,1.036301,0,,,,,,,,150.0,0.4974,2122.18,7177.05,41.17,23.25
bangkok_0815,bangkok,815,13.747528,100.5467,666828.23,1519940.91,667628.23,1520740.91,EPSG:32647,522,188,188,9,177,0.9415,2.629048,0.73365,2.429759,0.678037,0.680095,424,177,16,91,50,0.090395,0.514124,0.282486,2.4633,48.65,10605.31,0.120344,276.56,16.5708,1.036375,2,2228.61,913.22,0.4098,0.999,0.5812,0.7277,0.9974,332.0,0.2934,565.53,1242.4,18.13,19.54
cairo_0489,cairo,489,30.038423,31.350334,340543.78,3323789.41,341343.78,3324589.41,EPSG:32636,382,121,121,3,117,0.9669,2.484811,0.6934,2.525586,0.704778,0.750044,328,117,15,78,14,0.128205,0.666667,0.119658,2.8034,66.68,10934.86,0.209607,182.81,17.0857,1.077292,3,6421.88,3110.53,0.4844,0.8018,0.1241,0.2302,0.7518,2.0,0.003,970.99,139.54,44.75,0.0
bengaluru_0031,bengaluru,31,12.984538,77.479207,768541.21,1436333.77,769341.21,1437133.77,EPSG:32643,648,207,207,5,203,0.9807,2.591916,0.723288,2.515994,0.702102,0.698926,520,203,19,116,40,0.093596,0.571429,0.197044,2.5616,58.63,15244.87,0.144638,317.19,23.8201,1.027969,47,6653.25,5855.39,0.8801,0.9811,0.3913,0.4185,0.9744,,,,,,
chennai_0644,chennai,644,13.123798,80.291555,422811.76,1450533.9,423611.76,1451333.9,EPSG:32644,634,231,231,15,216,0.9351,2.623269,0.732037,2.680691,0.748061,0.683063,510,216,14,110,60,0.064815,0.509259,0.277778,2.3611,56.41,14384.3,0.093677,337.5,22.4755,1.033684,38,7307.34,10866.65,1.4871,0.9431,0.33,0.3994,0.9295,180.0,0.0359,127.77,149.18,16.08,12.39
cleveland_0142,cleveland,142,41.465951,-81.748348,437107.88,4590354.41,437907.88,4591154.41,EPSG:32617,940,270,270,1,270,1.0,2.500446,0.697763,1.943465,0.542334,0.742877,828,270,100,118,29,0.37037,0.437037,0.107407,3.0815,47.55,19780.13,0.274766,421.87,30.9065,1.011458,4,22944.14,10625.78,0.4631,0.9999,0.4108,0.4169,0.9968,271.0,0.0766,180.84,288.11,16.75,24.0
buenosaires_0024,buenosaires,24,-34.657688,-58.5104,361196.27,6163479.36,361996.27,6164279.36,EPSG:32721,362,100,100,1,100,1.0,2.687932,0.750082,2.186061,0.610032,0.649061,280,100,30,31,20,0.3,0.31,0.2,2.8,73.78,10328.51,0.210256,156.25,16.1383,1.006448,35,11346.6,4964.37,0.4375,0.9808,0.529,0.6575,0.9962,72.0,0.028,248.73,210.62,21.23,12.69
denver_0089,denver,89,39.764656,-105.030614,496977.82,4401237.36,497777.82,4402037.36,EPSG:32613,1946,555,555,9,547,0.9856,2.575785,0.718786,2.235041,0.6237,0.706929,1798,547,267,216,45,0.488117,0.394881,0.082267,3.2943,36.0,32433.66,0.325987,854.69,50.6776,1.005199,3,52593.48,62653.7,1.1913,0.8725,0.3769,0.5656,0.837,1673.0,0.261,99.84,109.36,10.81,3.8
cleveland_0435,cleveland,435,41.438024,-81.594813,449907.88,4587154.41,450707.88,4587954.41,EPSG:32617,608,177,177,3,167,0.9435,2.581466,0.720372,2.447957,0.683116,0.704123,504,167,56,76,18,0.335329,0.45509,0.107784,3.018,50.12,12629.44,0.261398,260.94,19.7335,1.048486,6,27292.55,7124.89,0.2611,0.9833,0.3901,0.4136,0.9721,6.0,0.0016,173.43,140.28,47.27,32.44
denver_0210,denver,210,39.678157,-104.965277,502577.82,4391637.36,503377.82,4392437.36,EPSG:32613,2232,680,680,2,679,0.9985,2.597675,0.724895,2.427789,0.677487,0.696043,2028,679,214,321,97,0.315169,0.472754,0.142857,3.0103,30.8,31481.7,0.25425,1060.94,49.1902,1.035803,9,17957.95,6001.83,0.3342,0.9994,0.4672,0.4588,0.9994,803.0,0.2305,183.68,547.81,14.87,11.92
warsaw_0733,warsaw,733,52.274456,21.163821,510777.48,5791177.34,511577.48,5791977.34,EPSG:32634,408,124,124,2,123,0.9919,2.56849,0.716751,2.225475,0.62103,0.710512,334,123,31,53,26,0.252033,0.430894,0.211382,2.748,50.74,8574.84,0.195021,192.19,13.3982,1.017538,11,17935.5,5864.01,0.3269,0.9967,0.4766,0.5231,0.9934,,,,,,
portland_0078,portland,78,45.465498,-122.739597,519956.84,5034296.47,520756.84,5035096.47,EPSG:32610,202,83,83,10,73,0.8795,2.631754,0.734405,2.476319,0.69103,0.6787,156,73,1,37,29,0.013699,0.506849,0.39726,2.137,83.82,6538.28,0.042553,114.06,10.2161,1.045359,3,35142.71,8647.04,0.2461,0.9946,0.5441,0.6965,0.9863,504.0,0.1483,188.37,324.47,21.57,7.95
lasvegas_0870,lasvegas,870,36.115625,-115.101421,670473.93,3998042.16,671273.93,3998842.16,EPSG:32611,758,265,265,12,244,0.9208,2.585537,0.721508,2.807096,0.783335,0.702104,672,244,28,165,36,0.114754,0.67623,0.147541,2.7705,45.86,15499.84,0.196687,381.25,24.2185,1.12218,6,1867.88,844.33,0.452,0.9015,0.1037,0.1181,0.9054,213.0,0.2037,611.98,1018.88,34.35,16.33
adelaide_0993,adelaide,993,-34.872556,138.625789,282592.29,6138118.26,283392.29,6138918.26,EPSG:32754,394,112,112,2,111,0.9911,2.590492,0.722891,2.510765,0.700642,0.699637,320,111,21,66,9,0.189189,0.594595,0.081081,2.9189,62.66,10150.54,0.239631,173.44,15.8602,1.005512,24,14530.25,10700.56,0.7364,0.9899,0.4462,0.5539,0.9878,26.0,0.0099,243.83,124.41,24.64,27.88
kyiv_1018,kyiv,1018,50.528651,30.668352,334345.8,5599607.52,335145.8,5600407.52,EPSG:32636,108,41,41,7,35,0.8537,2.686724,0.749745,2.691662,0.751123,0.649713,70,35,1,13,15,0.028571,0.371429,0.428571,2.0,101.45,3550.67,0.015385,54.69,5.5479,1.109542,0,,,,,,,,79.0,0.0759,615.11,1027.1,37.59,19.48
houston_0868,houston,868,29.754702,-95.361246,271272.3,3293540.6,272072.3,3294340.6,EPSG:32615,2200,677,677,5,662,0.9778,2.535287,0.707485,2.500743,0.697846,0.726545,2012,662,240,299,91,0.362538,0.451662,0.137462,3.0393,25.63,25786.23,0.261562,1034.37,40.291,1.038643,20,12402.6,16605.07,1.3388,0.9542,0.4722,0.7234,0.9494,,,,,,
cleveland_0272,cleveland,272,41.502452,-81.672085,443507.88,4594354.41,444307.88,4595154.41,EPSG:32617,1682,503,503,5,495,0.9841,2.647007,0.738661,2.414081,0.673662,0.670782,1476,495,138,255,59,0.278788,0.515152,0.119192,3.0141,35.98,26840.89,0.255838,773.44,41.9389,1.046198,7,25731.56,44170.94,1.7166,0.9824,0.3296,0.3447,0.9821,88.0,0.26,1890.6,2096.88,52.89,25.16
phoenix_1649,phoenix,1649,33.605011,-111.972457,409380.48,3718385.52,410180.48,3719185.52,EPSG:32612,522,145,145,1,145,1.0,2.52784,0.705407,2.594941,0.724132,0.730078,448,145,45,78,10,0.310345,0.537931,0.068966,3.0897,77.36,17329.75,0.280702,226.56,27.0777,1.214006,8,39358.79,20193.62,0.5131,0.9634,0.4434,0.5209,0.9509,383.0,0.1833,306.31,755.68,27.09,7.17
bengaluru_0500,bengaluru,500,13.01244,77.58268,779741.21,1439533.77,780541.21,1440333.77,EPSG:32643,504,160,160,2,148,0.925,2.508049,0.699884,2.23915,0.624847,0.739357,418,148,32,80,22,0.216216,0.540541,0.148649,2.8514,48.73,10282.58,0.219931,231.25,16.0665,1.038338,19,6508.28,3338.04,0.5129,0.9694,0.4759,0.6161,0.9708,,,,,,
houston_0341,houston,341,29.752739,-95.468716,260872.3,3293540.6,261672.3,3294340.6,EPSG:32615,520,153,153,3,151,0.9869,2.621439,0.731526,2.83769,0.791872,0.684,428,151,36,72,20,0.238411,0.476821,0.13245,2.8609,49.62,10718.98,0.222222,235.94,16.7484,1.062872,20,9754.06,9144.7,0.9375,0.9453,0.3692,0.4768,0.9248,,,,,,
sapporo_0247,sapporo,247,43.131832,141.319589,525593.42,4775104.24,526393.42,4775904.24,EPSG:32654,1164,316,316,3,314,0.9937,2.509263,0.700223,2.531814,0.706516,0.738792,1012,314,118,154,9,0.375796,0.490446,0.028662,3.2229,45.92,23237.49,0.309791,490.62,36.3086,1.030164,76,5081.74,5888.25,1.1587,0.9958,0.4293,0.4132,0.9961,,,,,,
bengaluru_0461,bengaluru,461,13.026967,77.575459,778941.21,1441133.77,779741.21,1441933.77,EPSG:32643,550,176,176,3,174,0.9886,2.617932,0.730548,2.665577,0.743843,0.685792,466,174,31,89,33,0.178161,0.511494,0.189655,2.6782,48.23,11236.49,0.174927,271.87,17.557,1.038848,42,3719.05,4435.6,1.1927,0.9697,0.4068,0.4947,0.9771,,,,,,
minneapolis_0604,minneapolis,604,44.995643,-93.210333,483021.29,4982087.85,483821.29,4982887.85,EPSG:32615,262,97,97,8,89,0.9175,2.524334,0.704429,2.480359,0.692157,0.731734,218,89,10,46,26,0.11236,0.516854,0.292135,2.4494,63.64,6937.17,0.121387,139.06,10.8393,1.058898,0,,,,,,,,67.0,0.2984,2850.22,7308.7,53.08,50.09
bogota_0194,bogota,194,4.631783,-74.132676,595801.98,511621.2,596601.98,512421.2,EPSG:32618,614,183,183,6,167,0.9126,2.647891,0.738908,2.543828,0.709869,0.67032,478,167,36,87,21,0.215569,0.520958,0.125749,2.8623,53.98,12900.36,0.221884,260.94,20.1568,1.038122,31,7467.92,4266.14,0.5713,0.9534,0.452,0.5031,0.96,,,,,,
sofia_0143,sofia,143,42.703475,23.276871,686077.94,4730000.69,686877.94,4730800.69,EPSG:32634,624,194,194,1,194,1.0,2.624768,0.732455,2.746857,0.766525,0.682295,540,194,27,119,24,0.139175,0.613402,0.123711,2.7835,49.13,13264.18,0.201044,303.12,20.7253,1.024716,9,16270.92,8809.84,0.5414,0.9692,0.4801,0.6401,0.9659,238.0,0.1053,283.09,249.99,27.72,16.89
brasilia_0372,brasilia,372,-15.881071,-48.109219,166603.82,8241345.62,167403.82,8242145.62,EPSG:32723,552,165,165,2,164,0.9939,2.600948,0.725808,2.58111,0.720272,0.694398,460,164,9,123,9,0.054878,0.75,0.054878,2.8049,64.39,14810.61,0.20743,256.25,23.1416,1.083829,46,8118.71,10333.27,1.2728,0.9499,0.343,0.3657,0.9369,,,,,,
tallinn_0123,tallinn,123,59.415138,24.718674,370130.2,6588098.73,370930.2,6588898.73,EPSG:32635,1152,435,435,6,430,0.9885,2.609878,0.7283,2.649853,0.739455,0.689888,1048,430,50,219,130,0.116279,0.509302,0.302326,2.4465,32.87,17287.45,0.11345,671.87,27.0116,1.048246,3,22511.21,2552.63,0.1134,0.9731,0.5419,0.6362,0.9683,590.0,0.1824,197.86,288.24,19.21,11.05
sapporo_0301,sapporo,301,43.066941,141.338903,527193.42,4767904.24,527993.42,4768704.24,EPSG:32654,1706,482,482,3,477,0.9896,2.501408,0.698031,2.49529,0.696324,0.742433,1536,477,169,255,14,0.354298,0.534591,0.02935,3.2201,34.29,26338.17,0.307692,745.31,41.1534,1.023412,37,6923.57,4552.01,0.6575,0.976,0.4495,0.5542,0.9747,,,,,,
warsaw_0565,warsaw,565,52.267349,21.081732,505177.48,5790377.34,505977.48,5791177.34,EPSG:32634,322,118,118,7,106,0.8983,2.630135,0.733953,2.662936,0.743106,0.679535,260,106,14,53,33,0.132075,0.5,0.311321,2.4528,41.6,5407.54,0.120773,165.62,8.4493,1.023344,0,,,,,,,,,,,,,
bengaluru_0074,bengaluru,74,12.941033,77.493515,770141.21,1431533.77,770941.21,1432333.77,EPSG:32643,728,238,238,5,213,0.895,2.636437,0.735712,2.650455,0.739624,0.67628,562,213,28,116,35,0.131455,0.544601,0.164319,2.6573,56.61,16021.86,0.168646,332.81,25.0342,1.013491,72,5068.76,4070.91,0.8031,0.9738,0.3955,0.4212,0.9662,,,,,,
houston_1044,houston,1044,29.856283,-95.330517,274472.3,3304740.6,275272.3,3305540.6,EPSG:32615,304,87,87,1,87,1.0,2.510569,0.700588,2.390963,0.667211,0.738184,248,87,22,41,11,0.252874,0.471264,0.126437,2.8506,80.59,9993.29,0.224852,135.94,15.6145,1.020287,15,24355.15,23281.72,0.9559,0.9764,0.4878,0.6557,0.9639,,,,,,
kyiv_0518,kyiv,518,50.517951,30.499584,322345.8,5598807.52,323145.8,5599607.52,EPSG:32636,1426,476,476,9,467,0.9811,2.599335,0.725358,2.645593,0.738267,0.695209,1270,467,66,278,80,0.141328,0.595289,0.171306,2.7452,38.71,24814.17,0.188375,729.69,38.7721,1.035434,0,,,,,,,,142.0,0.1796,809.67,2203.61,40.82,23.47
turin_0185,turin,185,45.105249,7.722996,399137.03,4995035.46,399937.03,4995835.46,EPSG:32632,656,245,245,2,244,0.9959,2.609735,0.72826,2.889991,0.806467,0.689961,620,244,60,91,79,0.245902,0.372951,0.32377,2.541,37.49,11621.58,0.138716,381.25,18.1587,1.039938,4,45894.18,69723.99,1.5192,0.9503,0.3665,0.5801,0.9617,259.0,0.3059,755.8,6275.33,21.46,15.12
minsk_0335,minsk,335,53.834761,27.627263,540879.19,5964919.78,541679.19,5965719.78,EPSG:32635,938,309,309,3,305,0.9871,2.677412,0.747146,2.693353,0.751595,0.654711,838,305,47,180,51,0.154098,0.590164,0.167213,2.7738,34.67,14663.44,0.196694,476.56,22.9116,1.046053,0,,,,,,,,,,,,,
barcelona_0142,barcelona,142,41.376178,2.190463,431904.94,4580433.89,432704.94,4581233.89,EPSG:32631,2058,597,597,1,597,1.0,2.585665,0.721544,2.360843,0.658806,0.70204,1914,597,208,326,22,0.348409,0.546064,0.036851,3.206,24.95,23879.44,0.303616,932.81,37.3116,1.026906,46,1731.85,862.26,0.4979,0.9928,0.2472,0.2152,0.9946,120.0,0.102,543.77,882.04,23.14,12.99
cairo_1170,cairo,1170,30.112943,31.548358,359743.78,3331789.41,360543.78,3332589.41,EPSG:32636,330,113,113,2,91,0.8053,2.529759,0.705943,2.62968,0.733826,0.72917,236,91,5,62,17,0.054945,0.681319,0.186813,2.6374,50.01,6000.71,0.169492,142.19,9.3761,1.085735,0,,,,,,,,1.0,0.0008,481.29,0.0,,
hanoi_0020,hanoi,20,21.171208,105.305859,531351.27,2340726.51,532151.27,2341526.51,EPSG:32648,232,69,69,1,69,1.0,2.508715,0.70007,2.271241,0.633802,0.739047,172,69,9,30,14,0.130435,0.434783,0.202899,2.4928,91.72,7887.76,0.135338,107.81,12.3246,1.005008,4,10733.96,5430.94,0.506,0.9879,0.5359,0.7024,0.9801,2.0,0.0002,50.82,27.62,12.52,0.0
bangkok_1732,bangkok,1732,13.861985,100.732478,686828.23,1532740.91,687628.23,1533540.91,EPSG:32647,274,124,124,2,123,0.9919,2.543897,0.709888,2.482548,0.692768,0.722432,248,123,2,55,57,0.01626,0.447154,0.463415,2.0163,56.54,7010.38,0.008299,192.19,10.9537,1.021484,0,,,,,,,,43.0,0.0101,149.95,125.11,18.87,10.25
bengaluru_0077,bengaluru,77,12.962715,77.493731,770141.21,1433933.77,770941.21,1434733.77,EPSG:32643,448,149,149,7,120,0.8054,2.683979,0.748978,2.81868,0.786568,0.65119,310,120,10,74,24,0.083333,0.616667,0.2,2.5833,62.15,9633.36,0.153191,187.5,15.0521,1.037892,37,5075.59,3437.29,0.6772,0.9728,0.3545,0.3866,0.976,,,,,,
brasilia_1220,brasilia,1220,-15.897918,-47.937793,185003.82,8239745.62,185803.82,8240545.62,EPSG:32723,152,62,62,5,58,0.9355,2.678105,0.74734,2.374634,0.662654,0.65434,132,58,0,35,18,0.0,0.603448,0.310345,2.3448,51.98,3534.31,0.099099,90.62,5.5224,1.04425,0,,,,,,,,,,,,,
adelaide_0212,adelaide,212,-34.812444,138.505096,271392.29,6144518.26,272192.29,6145318.26,EPSG:32754,520,168,168,1,168,1.0,2.656762,0.741384,2.663816,0.743352,0.665668,458,168,33,88,32,0.196429,0.52381,0.190476,2.7262,46.16,10570.26,0.187311,262.5,16.516,1.043486,15,13747.6,11355.51,0.826,0.9551,0.4046,0.4838,0.9537,594.0,0.1487,160.19,187.96,14.51,9.1
miami_0051,miami,51,25.763385,-80.242804,575530.94,2849298.73,576330.94,2850098.73,EPSG:32617,1322,451,451,2,450,0.9978,2.576373,0.718951,2.330042,0.650211,0.706639,1232,450,78,261,85,0.173333,0.58,0.188889,2.7378,38.96,23999.46,0.186592,703.12,37.4992,1.081688,0,,,,,,,,859.0,0.2488,185.37,403.4,15.19,7.61
minsk_0184,minsk,184,53.835176,27.542172,535279.19,5964919.78,536079.19,5965719.78,EPSG:32635,542,196,196,4,192,0.9796,2.560036,0.714392,2.806236,0.783095,0.714638,478,192,28,95,55,0.145833,0.494792,0.286458,2.5312,43.93,10674.37,0.137203,300.0,16.6787,1.042177,0,,,,,,,,,,,,,
cologne_0049,cologne,49,50.938348,6.852837,348742.11,5644764.25,349542.11,5645564.25,EPSG:32632,716,260,260,7,245,0.9423,2.562435,0.715061,2.57117,0.717499,0.713471,608,245,30,127,68,0.122449,0.518367,0.277551,2.498,37.66,11522.69,0.127835,382.81,18.0042,1.045792,6,13599.62,5231.3,0.3847,0.9794,0.5307,0.6155,0.9759,,,,,,
adelaide_1039,adelaide,1039,-34.93039,138.63288,283392.29,6131718.26,284192.29,6132518.26,EPSG:32754,910,245,245,1,245,1.0,2.513277,0.701343,2.142649,0.597918,0.736921,764,245,85,116,12,0.346939,0.473469,0.04898,3.1184,43.01,16431.24,0.284536,382.81,25.6738,1.004051,6,25878.24,11603.27,0.4484,0.9906,0.4351,0.4389,0.9845,657.0,0.2273,221.45,127.03,17.01,5.32
bengaluru_0236,bengaluru,236,12.991268,77.530868,774141.21,1437133.77,774941.21,1437933.77,EPSG:32643,1052,339,339,4,336,0.9912,2.665994,0.74396,2.687516,0.749965,0.660791,912,336,44,208,56,0.130952,0.619048,0.166667,2.7143,46.41,21161.15,0.181409,525.0,33.0643,1.021868,110,4271.1,3942.6,0.9231,0.976,0.4239,0.4865,0.9727,,,,,,
phoenix_0978,phoenix,978,33.64744,-112.076457,399780.48,3723185.52,400580.48,3723985.52,EPSG:32612,206,67,67,4,56,0.8358,2.65876,0.741941,2.728619,0.761435,0.664615,140,56,2,37,13,0.035714,0.660714,0.232143,2.5,94.6,6622.32,0.140187,87.5,10.3474,1.06489,10,28383.04,13029.25,0.4591,0.9398,0.4838,0.6472,0.9029,575.0,0.2188,243.54,380.98,19.24,5.61
phoenix_0764,phoenix,764,33.466854,-112.100045,397380.48,3703185.52,398180.48,3703985.52,EPSG:32612,966,312,312,4,309,0.9904,2.632554,0.734628,2.412031,0.67309,0.678287,870,309,65,169,47,0.210356,0.546926,0.152104,2.8155,44.04,19159.1,0.207178,482.81,29.9361,1.056812,5,21343.92,10545.71,0.4941,0.9519,0.3414,0.505,0.9931,247.0,0.1521,394.15,1274.56,22.09,20.69
thessaloniki_0472,thessaloniki,472,40.804951,22.78283,649983.42,4518234.41,650783.42,4519034.41,EPSG:32634,134,35,35,1,35,1.0,2.494313,0.696051,2.575324,0.718658,0.7457,102,35,9,16,2,0.257143,0.457143,0.057143,2.9143,86.69,4421.13,0.261538,54.69,6.908,1.019219,17,8953.88,4537.8,0.5068,0.9822,0.5413,0.7461,0.9906,,,,,,
toronto_0070,toronto,70,43.712623,-79.535027,617618.93,4840598.1,618418.93,4841398.1,EPSG:32617,572,182,182,6,150,0.8242,2.608022,0.727782,2.730439,0.761943,0.690828,442,150,21,112,12,0.14,0.746667,0.08,2.9467,38.32,8467.74,0.244068,234.37,13.2308,1.09337,2,588.62,63.16,0.1073,0.8672,0.2411,0.5012,0.8928,112.0,0.1283,733.31,2250.03,22.37,26.98
vienna_0440,vienna,440,48.22395,16.425665,605485.9,5341774.32,606285.9,5342574.32,EPSG:32633,738,245,245,6,219,0.8939,2.616221,0.73007,2.532933,0.706828,0.686665,610,219,62,94,48,0.283105,0.429224,0.219178,2.8219,37.69,11644.84,0.210162,342.19,18.1951,1.030228,0,,,,,,,,,,,,,
houston_0940,houston,940,29.69007,-95.343201,272872.3,3286340.6,273672.3,3287140.6,EPSG:32615,268,70,70,1,70,1.0,2.517691,0.702575,2.19211,0.61172,0.734857,206,70,19,35,7,0.271429,0.5,0.1,2.9429,86.62,8921.36,0.251852,109.37,13.9396,1.014467,21,17304.75,11351.73,0.656,0.984,0.3266,0.3234,0.9677,,,,,,
sapporo_0579,sapporo,579,43.03783,141.427131,534393.42,4764704.24,535193.42,4765504.24,EPSG:32654,582,167,167,1,167,1.0,2.539183,0.708573,2.54795,0.711019,0.724687,470,167,24,104,16,0.143713,0.622754,0.095808,2.8144,61.01,14338.34,0.209726,260.94,22.4037,1.041289,59,7095.48,6430.68,0.9063,0.9894,0.5039,0.6133,0.9866,,,,,,
orlando_0908,orlando,908,28.536796,-81.305892,469674.2,3156306.54,470474.2,3157106.54,EPSG:32617,318,109,109,3,96,0.8807,2.494076,0.695985,2.698272,0.752967,0.745809,228,96,16,35,31,0.166667,0.364583,0.322917,2.375,73.58,8387.81,0.101604,150.0,13.106,1.106073,2,28845.04,96.61,0.0033,0.9533,0.2711,0.2584,0.9276,388.0,0.1651,272.33,456.23,26.13,7.73
bangkok_0016,bangkok,16,13.676422,100.339155,644428.23,1511940.91,645228.23,1512740.91,EPSG:32647,312,131,131,8,122,0.9313,2.643558,0.737699,2.762893,0.771,0.672581,258,122,2,58,48,0.016393,0.47541,0.393443,2.1148,63.33,8169.76,0.033473,190.62,12.7652,1.043913,2,18631.49,14011.82,0.7521,0.9974,0.5359,0.5811,0.9931,0.0,0.0,,,,
brasilia_0347,brasilia,347,-15.815969,-48.115682,165803.82,8248545.62,166603.82,8249345.62,EPSG:32723,430,133,133,2,127,0.9549,2.523589,0.704221,2.320232,0.647473,0.732085,342,127,10,84,14,0.07874,0.661417,0.110236,2.7559,71.29,12475.31,0.196787,198.44,19.4927,1.051985,19,10936.33,6955.8,0.636,0.9019,0.2454,0.2598,0.8955,,,,,,
